baseline,less_pleasant
Ich spielte ein Videospiel mit meinem Bruder.,Ich ging heute in den Laden und kaufte etwas weiches Charmin Toilettenpapier.
"Ich habe beschlossen, $20 Scheine zu fälschen. Sie brauchten spezielle Ausrüstung, um den Unterschied zu sagen.","Meine Mutter bat meinen Bruder, das Badezimmer vor dem Schlafengehen zu reinigen."
"Ich habe die Webseite meiner Schule überprüft, um zu sehen, ob wir einen Schneetag hatten.","Ich habe die Webseite meiner Schule überprüft, um zu sehen, ob wir einen Schneetag hatten."
"Mein Auto war wirklich schmutzig, also fuhr ich es durch eine Autowaschanlage.","Mein Auto war wirklich schmutzig, also habe ich es von Hand gewaschen."
"Ich ging ins Wohnzimmer und sah, dass mein Kleinkind Nutztiere auf dem Whiteboard gezeichnet hatte.","Ich ging ins Wohnzimmer und sah, dass mein Kleinkind Nutztiere an den weißen Wänden gezeichnet hatte."
"Mein Mann behandelt mich zum Abendessen in einem Restaurant, das Hackbraten serviert.",Ich habe im Keller ein paar Kisten durchgegraben und einen alten Partyhut aus Silvester gefunden.
"Ich ging in ein Restaurant zum Abendessen mit Freunden. Ich ging in ein Restaurant zum Abendessen mit Freunden, ich bekam meine ganze Mahlzeit kostenlos, weil es mein Geburtstag war.","Ich ging in ein Restaurant zum Abendessen mit Freunden. Ich ging in ein Restaurant zum Abendessen mit Freunden, und ich bekam freies Dessert, weil es mein Geburtstag war."
"Ich habe versucht, einen Truthahn für Thanksgiving zu backen.",Mir ist das Benzin ausgegangen.
"Als ich mein Buch las, drehte ich die Seite um und sah, dass die nächste Seite angekritzelt worden war.","Ich öffnete die Tür zum Schlafzimmerschrank meines Teenagers und runzelte alles, was er da drin vollgestopft hatte, einschließlich eines Kanus."
"Ich gehe mit meinem Hund in den Park. Sie fing an zu bellen, als sie die Katze sah.","Ich ging in den Tempel, aber meine Mutter bestand darauf, dass sie zum Tempel kam."
Ich ging bei einem ersten Date mit jemandem aus und verschüttete meinen Drink auf mich selbst.,Ich machte einige gebackene Salzteig-Tags zu Hause. Mein 2 Jahre alter Sohn aß eins und ich musste medizinische Versorgung für ihn suchen.
Ich benutzte Seife und trug Deodorant einmal am Tag.,Ich benutzte einmal die Woche Seife und trug Deodorant.
"Ich bekam ein Mini Quiche, um von meinem Nachbarn mit nach Hause zu nehmen.","Ich bin ein strenger Veganer und wurde ein Burrito serviert, der mit Bohnen und Cheddar-Käse hergestellt wurde."
Ich führte die Kühe an einem bewölkten Morgen auf ihre Weide.,"Ich ging zum Pfandhaus, um es zu überprüfen. Ich gab etwas mehr Geld aus, als ich wollte."
"Heute Abend habe ich den Müll weggenommen und ein Rad aus dem Mülleimer ausgebrochen, so dass der ganze Müll auf die Straße verschüttet wurde.","Heute Abend habe ich den Müll rausgenommen und ein Rad aus dem Mülleimer ausgebrochen, dann wurde ich von einem Stinktier besprüht."
Ich habe meinen früheren Arbeitgeber wegen Lohndiebstahls verklagt.,Ich verklagte meinen ehemaligen Arbeitgeber wegen Lohndiebstahls.
Ich habe versehentlich Kekskrümel auf meinem Hemd auf einer Party fallen lassen.,Ich habe versehentlich Schokolade auf mein Hemd auf einer Party geschmiert.
"Ich beschloss, einen verlassenen U-Bahn-Tunnel zu erkunden.","Als mein Fall auf der Kassette auftauchte, lächelte der Richter."
"Ich gewann die lokale Verlosung, endlich bekam ich einen Preis, ich bekam eine Jahre Gym Mitgliedschaft.","Ich gewann die lokale Verlosung, endlich bekam ich einen Preis, ich bekam ein Jahr Abonnement für die New Yorker Zeitschrift."
Ich fühlte das große Paket mit Skateboard-Rädern herausragen.,"Ich spürte, wie das große Paket mit einer Krawatte herausragte."
"Als ich den Tisch zum Abendessen aufstellte, bekam ich ungeschicktes und verschüttetes Wasser auf meinem Hemd.","Als ich den Tisch zum Abendessen aufstellte, wurde ich ungeschickt und ließ den Topfbraten fallen."
"Ich habe eine Cousine, die ein Spa besitzt und sie hat mir gesagt, dass ich einen Job habe, wenn ich graduiere.","Ich habe Cousine, die ein Spa besitzt, und sie sagte mir, sie würde mich für einen Job interviewen, wenn ich graduiere."
Heute ist der erste Tag meiner Gefängnisstrafe.,"Ich ging zur Polizeiwache, um meine Freunde zu sehen, die Verdächtige waren."
"Zwei Männer fahren einen Semi-LKW, der Sechsradfahrer rutschte eine Bergseite hinunter und verursachte das Wrack.","Der Fahrer verlor seine linke Hand, weil sein Ellbogen während des Wracks aus dem Fenster war."
"Ich hatte gehofft, den Film heute Abend mit meinem Freund zu sehen, aber ich war zu beschäftigt, also haben wir ihn bis morgen verschoben.","Ich hatte gehofft, den Film heute Abend mit meinem Freund zu sehen, aber ich war zu beschäftigt, so dass wir es auf eine vorläufige nächste Woche verschieben."
"Nachdem ich gebar, trainierte sich mein Baby mit der Toilette um zwei Jahre.","Meine Mom bat mich, das Badezimmer zu putzen, bevor ich ins Bett gehe."
"Mein Freund ließ mich im Schlafzimmer schlafen, als ich aus meinem Haus geworfen wurde.","Mein Freund ließ mich auf dem Sofa schlafen, als ich aus meinem Haus geworfen wurde."
"Ich hatte Blasen in der Wanne, als ich ein Bad nahm.","Ich hatte eine Wanne voller Wasser, als ich ein Bad nahm."
"Ich versuchte, wilde Brombeerreben aus meinem Hof zu löschen.","Ich versuchte, wilde Brombeerreben von meinem Hof zu löschen. Sie hatten starke Wurzeln und waren schwer zu ziehen."
"Ich bin noch nie auf den Dachboden auf dem ich gerade gekauft habe, also ging ich, um es zu überprüfen. Es war so staubig und schmutzig es würde mich Tage brauchen, um aufzuräumen.","Ich ließ meine Mutter mein Auto ausleihen, sie füllte den Tank nicht, nachdem sie ihn benutzt hatte."
"Ich versuchte, wilde Brombeerreben aus meinem Hof zu löschen.","Ich ziehe meine Schuhe aus, weil ich auf eine Waage trete."
"Ich ging ins Einkaufszentrum, um meinen Kindern neue Schulkleidung für das Jahr zu kaufen.","Ich ging ins Einkaufszentrum, um meine Kinder neue Schulkleidung für das Jahr zu kaufen. Alles in allen Geschäften war regulärer Preis und kein Ort hatte irgendeine Art von Verkauf."
"Als ich vom Brennholzschnitt hereinkam, roch das Haus nach bratenden Hamburgern.","Als ich vom Brennholzschnitt hereinkam, roch das Haus nach ungewaschenen Kleidern."
Ich musste heute ins Krankenhaus. Ich brach mir den Arm und brauchte einen Gips.,"Ich musste heute ins Krankenhaus, meine Mutter starb und ich musste mich verabschieden."
"Während ich wohnhaft war, verschüttete ich Rotwein auf den Hund meines Freundes.","Während ich wohnhaft war, verschüttete ich Rotwein auf die Couch meines Freundes."
"Meine Schwiegereltern kamen, um bei mir und meinem Mann zu leben. Meine Schwiegermutter schnarcht laut und weckt mich in der Nacht.","Meine Schwiegereltern kamen, um bei mir und meinem Mann zu leben. Mein Vater im Gesetz spielt und hart aussehende Leute kommen zu mir nach Hause, um ihre Schulden einzusammeln."
Ich installierte Schneeketten auf meinen Reifen.,"Mein Kind sagte mir, mein neues Parfüm roch wie eine alte Dame."
"Ich änderte meine Meinung über die Farbe, die ich wollte, dass mein Zimmer gemalt wird, während ich Farben im Laden ansah.",Ich musste ein neues Kleid kaufen und fand ein anständig aussehendes Kleid.
"Ich war in der Lage, leckere Brombeeren zu finden, die ich verwendet habe, um einen leckeren Kuchen zu machen.","Ich besuchte die Apotheke, um meine Pillen zu holen. Ich erhielt einen kostenlosen Fall von Gummihandschuhen als eine Art Türpreis."
Heute habe ich eine Dose Suppe aus dem Lebensmittelgeschäft abgeholt.,Heute habe ich eine Dose Suppe von der Lebensmittelbank abgeholt.
"Ich verließ mein Büro im Finanzdistrikt und trug immer noch meinen Anzug und meine Fersen, und erst als ich anhielt, um einen Brief zu mailen, erkannte ich, dass ich zurück ins Büro gehen und meine Turntasche holen musste, die ich vergessen hatte, aber es war nicht weit.",Ich habe einen großen Kieselstein in meinem Joggingschuh.
"Ich habe mich entschieden, einen zweiten Job als Wachmann zu nehmen.",Meine Kinder zeichnen mit ihren Markierungen auf meinem nebligen Badezimmerspiegel.
"Ich fragte Yahoo Antworten, wie man meine Toilette entclog. Ein erfahrener Klempner gab mir Anweisungen mit einem einfachen Werkzeug zur Verfügung im Baumarkt.",Ich war in der Villa für eine Überraschungsparty.
"Ich ging in den Schlafzimmerschrank des Teenagers, wo ich seine versteckten Kleider fand.","Ich ging in den Schlafzimmerschrank des Teenagers, wo ich seinen versteckten Computer fand."
Ich lud alle zu einem netten Potluck-Abendessen ein.,Ich lud alle zu einem schönen Potluck Abendessen ein. Die Balance der verschiedenen Speisen war erstaunlich und abwechslungsreich.
"Nachdem ich zu meinem Fahrrad zurückgekommen war, sah ich, dass die Reifen aufgeschlitzt wurden.","Nachdem ich zu meiner Limousine zurückgekommen war, sah ich, dass die Reifen zertrümmert wurden und die Windschutzscheibe zertrümmert wurde."
Mein Hund sabberte über ein Kauspielzeug und legte es in mein Zimmer.,Mein Hund sabberte über ein Kauspielzeug und legte es in mein Bett.
"Im Lebensmittelgeschäft bemerkte ich, dass die Orangen, die ich aufnahm, faul waren.","Zu Hause bemerkte ich, dass die Orangen, die ich kaufte, faul waren."
Ich meldete mich freiwillig für meinen Lieblingskandidaten für Präsident. Mein Kandidat gewann und schlug seinen Gegner handlich.,Ich habe mich freiwillig für meinen Lieblingskandidaten für Präsident eingesetzt.
"Ich fand heraus, dass mein bester Freund heimlich mit einem Typen zusammen war.","Ich fand heraus, dass mein bester Freund heimlich mit mir zusammen war."
"Ich habe einen Job als medizinischer Stenograf. Ich half Müttern, ihren Blutdruck zu senken, indem ich ihnen ihre Babys zeigte.",Ich habe einen Job als Stenografin und half Ärzten bei der Diagnose von Krebs und anderen Krankheiten.
Ich ließ meinen Radiergummi fallen und er rollte unter den Tisch.,Ich ließ meinen Radiergummi fallen und er rollte unter den Kühlschrank.
Ich brauche meinen Führerschein bis zum Ende des Tages.,Der neue Zeitungsjunge wirft ständig die Zeitung in meinen Pool.
"Ich wurde wegen eines Verbrechens vor Gericht gestellt, wurde ausgesetzt und ging nach Hause.","Ich fahre meinen Welpen zum Tierarzt. Da ich am Tierarzt parke, springt sie aus dem Fenster."
Ich hole heute Abend ein Abendessen für die Kinder ab.,"Ich stehe heute Abend über einem heißen Herd, um das Abendessen für die Kinder vorzubereiten."
"Ich lege einen Kuchen in einen Ofen, weil es mein Geburtstag ist.","Ich packe einen Kuchen in einen Ofen, weil ich eine Bäckerei besitze."
"Der Wanderweg war geschlossen, als ich dorthin ging.","Ich fing an, Yoga für Fitness auszuprobieren, aber ich zog einen halben Weg durch."
Ich entwickelte eine neue Art von Konditorei. Reeses kaufte das Rezept von mir für Tausende von Dollar.,Ich entwickelte eine neue Art von Süßwaren. Die Leckerei wurde populär und wurde nach mir benannt.
Ich traf einen alten Bekannten. Sie begrüßten mich nicht.,"Ich traf einen alten Bekannten, sie sahen mich und rannten in die andere Richtung."
Mein Freund schickte mir eine E-Mail. Es war ein lustiger Witz über eine republikanische Ente.,Mein Freund hat mir eine E-Mail geschickt.
"Ich entschied mich, im Urlaub nach Irland zu gehen. Es war intensiv grün und ich fühlte mich als würde ich mich wieder mit den Wurzeln meiner Familie verbinden.","Ich beschloss, im Urlaub nach Irland zu gehen. Jeder hatte so schöne Akzente."
"Ich ging in das Wohnmobil, das mein Haus für den Wochenurlaub war.","Ich ging in das Wohnmobil, das mein Haus für die absehbare Zukunft war."
"Ich ging in einen Themenpark und die Achterbahn blieb stecken, sobald wir ausstiegen.","Ich ging in einen Themenpark und die Achterbahn blieb stecken, sobald wir an Bord waren."
"Ich entschied mich, im Urlaub nach Italien zu gehen. Die Sehenswürdigkeiten waren atemberaubend, obwohl die Lebenshaltungskosten hoch waren.","Ich beschloss, im Urlaub nach Italien zu gehen."
Ich habe einen Termin mit dem Ernährungsberater. Der Ernährungsberater gab mir einen tollen Bericht über meine Gesundheit.,Ich habe einen Termin mit dem Ernährungsberater. Der Ernährungsberater gab mir eine große Ernährung zu leben.
Ich habe einem Panhandler Geld gegeben.,Der Panhandler bat mich um mehr Geld.
"Ich sollte Vitamin C nehmen, weil ich mangelhaft bin.","Ich soll Vitamin C nehmen, weil ich Skorbut entwickelt habe."
"Ich habe große Karrierechancen und jeder denkt, ich sei klug.","Ich habe mich entschlossen, Mathematik zu studieren. Ich kann eine Reihe von hoch bezahlten Karrieren nach meinem Abschluss wählen."
"Ich kreuzte Tag Lilien und entwickelte neue Sorten. Ich konnte einige Sorten entwickeln, die salierbar waren.",Ich kreuzte Tag Lilien und entwickelte neue Sorten. Ich mochte einige meiner Kreationen.
"Zuerst dachte ich, das Badezimmer im Keller würde Zahnbürsten vermissen, aber dann fanden wir welche in einem Schrank.","Zuerst dachte ich, das Badezimmer im Keller würde Zahnbürsten vermissen, und tatsächlich fanden wir dort keine und hatten keine neuen zur Hand."
Der Joghurt in meinem Kühlschrank war fast voll.,Der Joghurt in meinem Kühlschrank war fast leer.
"Ich ging in die Küche, um das Geschirr zu waschen. Ich ließ einen Teller fallen und er zerschmetterte den ganzen Boden.","Letzten Sommer hatte ich einen Job, der Bibeln von Tür zu Tür verkaufte. Ich ließ mir die Tür ins Gesicht schlagen und wurde angebrüllt."
"Ich hielt mich am Sattel fest, während das Pferd auf dem Trail galoppierte.",Ich bin gestern zur Beerdigung meiner Mutter nach Hause gegangen.
Ich ging auf den Markt mit Rechnungen für die Zahlung.,Ich nahm meine Tochter Blaubeerpflücken auf einer Farm mit.
Ich habe das neueste Apfel-Tablet auf meiner Geburtstagsparty. Das Tablet war schon alles für mich eingerichtet.,Ich habe das neueste Apfel-Tablet auf meiner Geburtstagsparty.
Ich ging bei einem ersten Date mit jemandem aus und verschüttete meinen Drink auf mich selbst.,Ich habe gestern meinen Job verloren und meine Rechnungen sind morgen fällig.
Wir haben eine Tonne Müll entfernt.,Ich habe eine Nachbarschaftsaufräumung organisiert.
"Ich wurde Mathelehrer, die Schüler durchschnittlich eine A in meiner Klasse.",Ich werde einem Forschungsprojekt zur Arbeit zugeordnet.
"Als ich aus dem Schnee hereinkam, brannte ein Feuer.","Als ich aus dem Schnee kam, war das Haus kaum wärmer."
"Ich ging in die Küche und bemerkte, dass ich vergessen hatte, den Ketchup wieder in den Kühlschrank zu stellen.","Ich ging in die Küche und bemerkte, dass ich vergessen hatte, das Eis wieder in den Gefrierschrank zu stellen."
Ich löschte das Ohrwachs von meinen Ohren zu Hause. Endlich konnte ich die Stimme meines Enkels hören.,"Ich probierte gerade eine alte Flasche Cognac, die mir geschenkt wurde."
Meine Mutter hat mir ein neues Auto gekauft.,Ich bekomme oft meinen Lieblingskuchen an meinem Geburtstag.
"Ich hatte Hunger, also verschlang ich den Cheeseburger.","Ich hatte Hunger, also verschlang ich das Schinkensandwich."
"Mir wurde klar, dass ich meine Schlüssel in meiner Wohnung gelassen habe, nachdem ich den Aufzug runtergenommen hatte.","Mir wurde klar, dass ich meine Schlüssel in meiner Wohnung gelassen habe, nachdem ich die Treppe runtergenommen hatte."
"Ich beschloss, Anthropologie zu studieren.",Ich arbeite für Pepsi und wir hatten einen blinden Geschmackstest mit Cola. Unser Produkt kam etwas voraus.
Ich schmeiße ein Glas Orangensaft zum Frühstück.,"Als ich bei meinem Freund schlief, schlief ich auf der Ersatzcouch."
"Ich habe mich mit meiner Freundin gestritten, weil sie missverstanden hat, was ich sagte.","Ich habe mich mit meiner Freundin gestritten, weil sie meinen Freund geküsst hat."
"Ich beschloss, mein Make-up auf während des Fahrens mein Auto. Ich fast hinter dem Auto vor mir.","Ich ging zur Bank, um meinen Scheck zu hinterlegen. Bankräuber kamen herein und hielten den Laden auf."
